Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"22964","","","None","192.168.2.109","tcp","8834","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
"
"22964","","","None","192.168.2.109","tcp","8834","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.2."
"24260","","","None","192.168.2.109","tcp","8834","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Cache-Control: must-revalidate
  X-Frame-Options: DENY
  Content-Type: text/html
  ETag: 33b83969ea564df02878548c8e223d6f
  Connection: close
  X-XSS-Protection: 1; mode=block
  Server: NessusWWW
  Date: Fri, 21 Mar 2025 22:35:47 GMT
  X-Content-Type-Options: nosniff
  Content-Length: 1217
  Content-Security-Policy: upgrade-insecure-requests; block-all-mixed-content; form-action 'self'; frame-ancestors 'none'; frame-src https://store.tenable.com; default-src 'self'; connect-src 'self' www.tenable.com; script-src 'self' www.tenable.com; img-src 'self' data:; style-src 'self' www.tenable.com; object-src 'none'; base-uri 'self';
  Strict-Transport-Security: max-age=31536000
  Expect-CT: max-age=0
  
Response Body :

<!doctype html>
<html lang=""en"">
    <head>
        <meta http-equiv=""X-UA-Compatible"" content=""IE=edge,chrome=1"" />
        <meta http-equiv=""Content-Security-Policy"" content=""upgrade-insecure-requests; block-all-mixed-content; form-action 'self'; frame-src https://store.tenable.com; default-src 'self'; connect-src 'self' www.tenable.com; script-src 'self' www.tenable.com; img-src 'self' data:; style-src 'self' www.tenable.com; object-src 'none'; base-uri 'self';"" />
        <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
        <meta charset=""utf-8"" />
        <title>Nessus</title>
        <link rel=""stylesheet"" href=""nessus6.css?v=1725650918429"" id=""theme-link"" />
        <link rel=""stylesheet"" href=""tenable_links.css?v=ac05d80f1e3731b79d12103cdf9367fc"" />
        <link rel=""stylesheet"" href=""wizard_templates.css?v=b5a92dc668a0363b1ad1778b8ea10911"" />
        <!--[if lt IE 11]>
            <script>
                window.location = '/unsupported6.html';
            </script>
        <![endif]-->
        <script src=""nessus6.js?v=1725650918429""></script>
        <script src=""pendo-client.js""></script>
        <!--Resource-Script-->
    </head>
    <body>
    </body>
</html>
"
"25202","","","None","192.168.2.109","tcp","0","Enumerate IPv6 Interfaces via SSH","Nessus was able to enumerate the IPv6 interfaces on the remote host.","Nessus was able to enumerate the network interfaces configured with
IPv6 addresses by connecting to the remote host via SSH using the
supplied credentials.","Disable IPv6 if you are not actually using it. Otherwise, disable any
unused IPv6 interfaces.","","
The following IPv6 interfaces are set on the remote host :

 - fe80::f6aa:6ccd:4a47:5cd3 (on interface eth0)
 - ::1 (on interface lo)
"
"25203","","","None","192.168.2.109","tcp","0","Enumerate IPv4 Interfaces via SSH","Nessus was able to enumerate the IPv4 interfaces on the remote host.","Nessus was able to enumerate the network interfaces configured with
IPv4 addresses by connecting to the remote host via SSH using the
supplied credentials.","Disable any unused IPv4 interfaces.","","
The following IPv4 addresses are set on the remote host :

 - 192.168.2.109 (on interface eth0)
 - 127.0.0.1 (on interface lo)
"
"33276","","","None","192.168.2.109","tcp","0","Enumerate MAC Addresses via SSH","Nessus was able to enumerate MAC addresses on the remote host.","Nessus was able to enumerate MAC addresses by connecting to the remote
host via SSH with the supplied credentials.","Disable any unused interfaces.","","
The following MAC address exists on the remote host :

  - 00:0c:29:3a:df:20 (interface eth0)
"
"35716","","","None","192.168.2.109","tcp","0","Ethernet Card Manufacturer Detection","The manufacturer can be identified from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit Organizationally 
Unique Identifier (OUI). These OUIs are registered by IEEE.","n/a","https://standards.ieee.org/faqs/regauth.html
http://www.nessus.org/u?794673b4","
The following card manufacturers were identified :

00:0C:29:3A:DF:20 : VMware, Inc.
"
"42822","","","None","192.168.2.109","tcp","8834","Strict Transport Security (STS) Detection","The remote web server implements Strict Transport Security.","The remote web server implements Strict Transport Security (STS).
The goal of STS is to make sure that a user does not accidentally
downgrade the security of his or her browser.

All unencrypted HTTP connections are redirected to HTTPS.  The browser
is expected to treat all cookies as 'secure' and to close the
connection in the event of potentially insecure situations.","n/a","http://www.nessus.org/u?2fb3aca6","
The STS header line is :

Strict-Transport-Security: max-age=31536000
"
"45590","","","None","192.168.2.109","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel

Following application CPE's matched on the remote system : 

  cpe:/a:apache:http_server:2.4.62 -> Apache Software Foundation Apache HTTP Server
  cpe:/a:exiv2:exiv2:0.28.3 -> Exiv2
  cpe:/a:exiv2:libexiv2:0.28.3
  cpe:/a:gnupg:libgcrypt:1.11.0 -> GnuPG Libgcrypt
  cpe:/a:haxx:curl:8.12.1 -> Haxx Curl
  cpe:/a:haxx:libcurl:8.12.1 -> Haxx libcurl
  cpe:/a:jmcnamara:spreadsheet%3a%3aparseexcel:0.66 -> John McNamara Spreadsheet::ParseExcel
  cpe:/a:nginx:nginx:1.26.0 -> Nginx
  cpe:/a:nginx:nginx:1.26.0-3 -> Nginx
  cpe:/a:nodejs:node.js:20.11.0 -> Nodejs Node.js
  cpe:/a:numpy:numpy:1.26.4 -> NumPy
  cpe:/a:openssl:openssl:3.0.15 -> OpenSSL Project OpenSSL
  cpe:/a:openssl:openssl:3.3.1 -> OpenSSL Project OpenSSL
  cpe:/a:openssl:openssl:3.4.1 -> OpenSSL Project OpenSSL
  cpe:/a:openvpn:openvpn:2.6.12 -> OpenVPN
  cpe:/a:oracle:openjdk:21.0.5 -> Oracle OpenJDK -
  cpe:/a:oracle:openjdk:23.0.1 -> Oracle OpenJDK -
  cpe:/a:php:php:8.2.24 -> PHP PHP
  cpe:/a:postgresql:postgresql:17.0 -> PostgreSQL
  cpe:/a:ruby-lang:ruby:3.1.2 -> Ruby-lang Ruby
  cpe:/a:sqlite:sqlite -> SQLite
  cpe:/a:tenable:nessus -> Tenable Nessus
  cpe:/a:tenable:nessus:10.8.3 -> Tenable Nessus
  cpe:/a:tukaani:xz:5.6.3 -> Tukaani XZ
  cpe:/a:vim:vim:9.1 -> Vim
  cpe:/a:vmware:open_vm_tools:12.4.5 -> VMware Open VM Tools
  x-cpe:/a:java:jre:21.0.5
  x-cpe:/a:java:jre:23.0.1
  x-cpe:/a:libndp:libndp:1.9
"
"51192","","6.4","Medium","192.168.2.109","tcp","8834","SSL Certificate Cannot Be Trusted","The SSL certificate for this service cannot be trusted.","The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.","Purchase or generate a proper SSL certificate for this service.","https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : O=Nessus Users United/OU=Nessus Server/L=New York/C=US/ST=NY/CN=kali
|-Issuer  : O=Nessus Users United/OU=Nessus Certification Authority/L=New York/C=US/ST=NY/CN=Nessus Certification Authority
"
"54615","","","None","192.168.2.109","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 99
"
"55472","","","None","192.168.2.109","tcp","0","Device Hostname","It was possible to determine the remote system hostname.","This plugin reports a device's hostname collected via SSH or WMI.","n/a","","
  Hostname : kali
    kali (hostname command)"
"56468","","","None","192.168.2.109","tcp","0","Time of Last System Startup","The system has been started.","Using the supplied credentials, Nessus was able to determine when the
host was last started.","n/a","","
  The host has not yet been rebooted.
"
"56984","","","None","192.168.2.109","tcp","8834","SSL / TLS Versions Supported","The remote service encrypts communications.","This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.","n/a","","
This port supports TLSv1.3/TLSv1.2.
"
"57041","","","None","192.168.2.109","tcp","8834","SSL Perfect Forward Secrecy Cipher Suites Supported","The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.","n/a","https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
"
"64582","","","None","192.168.2.109","tcp","0","Netstat Connection Information","Nessus was able to parse the results of the 'netstat' command on the
remote host.","The remote host has listening ports or established connections that
Nessus was able to extract from the results of the 'netstat' command.

Note: The output for this plugin can be very long, and is not shown by default. To display it, enable verbose reporting in scan settings.","n/a","",""
"66334","","","None","192.168.2.109","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install 
to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin,
it will always run and cannot be disabled.","Install the patches listed below.","","

. You need to take the following 2 actions :


[ Node.js 18.x < 18.20.6 / 20.x < 20.18.2 / 22.x < 22.13.1 / 23.x < 23.6.1 Multiple Vulnerabilities (Tuesday, January 21, 2025 Security Releases). (214404) ]

+ Action to take : Upgrade to Node.js version 18.20.6 / 20.18.2 / 22.13.1 / 23.6.1 or later.

+Impact : Taking this action will resolve 17 different vulnerabilities (CVEs).



[ OpenJDK 8 <= 8u432 / 11.0.0 <= 11.0.25 / 17.0.0 <= 17.0.13 / 21.0.0 <= 21.0.5 / 23.0.0 <= 23.0.1 Vulnerability (2025-01-21) (214562) ]

+ Action to take : Upgrade to an OpenJDK version greater than 8u432 / 11.0.25 / 17.0.13 / 21.0.5 / 23.0.1


"
"86420","","","None","192.168.2.109","tcp","0","Ethernet MAC Addresses","This plugin gathers MAC addresses from various sources and
consolidates them into a list.","This plugin gathers MAC addresses discovered from both remote probing
of the host (e.g. SNMP and Netbios) and from running local checks
(e.g. ifconfig). It then consolidates the MAC addresses into a single,
unique, and uniform list.","n/a","","The following is a consolidated list of detected MAC addresses:
  - 00:0C:29:3A:DF:20
"
"95928","","","None","192.168.2.109","tcp","0","Linux User List Enumeration","Nessus was able to enumerate local users and groups on the remote Linux host.","Using the supplied credentials, Nessus was able to enumerate the local users and groups on the remote Linux host.","None","","
-----------[ User Accounts ]-----------

User         : kali
Home folder  : /home/kali
Start script : /usr/bin/zsh
Groups       : kali
               dip
               scanner
               lpadmin
               netdev
               users
               dialout
               wireshark
               video
               cdrom
               adm
               audio
               sudo
               kaboxer
               bluetooth
               plugdev
               floppy

----------[ System Accounts ]----------

User         : root
Home folder  : /root
Start script : /usr/bin/zsh
Groups       : root

User         : daemon
Home folder  : /usr/sbin
Start script : /usr/sbin/nologin
Groups       : daemon

User         : bin
Home folder  : /bin
Start script : /usr/sbin/nologin
Groups       : bin

User         : sys
Home folder  : /dev
Start script : /usr/sbin/nologin
Groups       : sys

User         : sync
Home folder  : /bin
Start script : /bin/sync
Groups       : nogroup

User         : games
Home folder  : /usr/games
Start script : /usr/sbin/nologin
Groups       : games

User         : man
Home folder  : /var/cache/man
Start script : /usr/sbin/nologin
Groups       : man

User         : lp
Home folder  : /var/spool/lpd
Start script : /usr/sbin/nologin
Groups       : lp

User         : mail
Home folder  : /var/mail
Start script : /usr/sbin/nologin
Groups       : mail

User         : news
Home folder  : /var/spool/news
Start script : /usr/sbin/nologin
Groups       : news

User         : uucp
Home folder  : /var/spool/uucp
Start script : /usr/sbin/nologin
Groups       : uucp

User         : proxy
Home folder  : /bin
Start script : /usr/sbin/nologin
Groups       : proxy

User         : www-data
Home folder  : /var/www
Start script : /usr/sbin/nologin
Groups       : www-data

User         : backup
Home folder  : /var/backups
Start script : /usr/sbin/nologin
Groups       : backup

User         : list
Home folder  : /var/list
Start script : /usr/sbin/nologin
Groups       : list

User         : irc
Home folder  : /run/ircd
Start script : /usr/sbin/nologin
Groups       : irc

User         : _apt
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : nobody
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : systemd-network
Home folder  : /
Start script : /usr/sbin/nologin
Groups       : systemd-network

User         : dhcpcd
Home folder  : /usr/lib/dhcpcd
Start script : /bin/false
Groups       : nogroup

User         : systemd-timesync
Home folder  : /
Start script : /usr/sbin/nologin
Groups       : systemd-timesync

User         : messagebus
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : messagebus

User         : tss
Home folder  : /var/lib/tpm
Start script : /bin/false
Groups       : tss

User         : strongswan
Home folder  : /var/lib/strongswan
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : tcpdump
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : tcpdump

User         : sshd
Home folder  : /run/sshd
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : dnsmasq
Home folder  : /var/lib/misc
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : avahi
Home folder  : /run/avahi-daemon
Start script : /usr/sbin/nologin
Groups       : avahi

User         : nm-openvpn
Home folder  : /var/lib/openvpn/chroot
Start script : /usr/sbin/nologin
Groups       : nm-openvpn

User         : speech-dispatcher
Home folder  : /run/speech-dispatcher
Start script : /bin/false
Groups       : audio

User         : usbmux
Home folder  : /var/lib/usbmux
Start script : /usr/sbin/nologin
Groups       : plugdev

User         : pulse
Home folder  : /run/pulse
Start script : /usr/sbin/nologin
Groups       : pulse
               audio

User         : nm-openconnect
Home folder  : /var/lib/NetworkManager
Start script : /usr/sbin/nologin
Groups       : nm-openconnect

User         : lightdm
Home folder  : /var/lib/lightdm
Start script : /bin/false
Groups       : lightdm

User         : saned
Home folder  : /var/lib/saned
Start script : /usr/sbin/nologin
Groups       : saned
               scanner

User         : polkitd
Home folder  : /
Start script : /usr/sbin/nologin
Groups       : polkitd

User         : rtkit
Home folder  : /proc
Start script : /usr/sbin/nologin
Groups       : rtkit

User         : colord
Home folder  : /var/lib/colord
Start script : /usr/sbin/nologin
Groups       : colord

User         : _galera
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : mysql
Home folder  : /nonexistent
Start script : /bin/false
Groups       : mysql

User         : stunnel4
Home folder  : /var/run/stunnel4
Start script : /usr/sbin/nologin
Groups       : stunnel4

User         : _rpc
Home folder  : /run/rpcbind
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : geoclue
Home folder  : /var/lib/geoclue
Start script : /usr/sbin/nologin
Groups       : geoclue

User         : Debian-snmp
Home folder  : /var/lib/snmp
Start script : /bin/false
Groups       : Debian-snmp

User         : sslh
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : sslh

User         : ntpsec
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : ntpsec

User         : cups-pk-helper
Home folder  : /nonexistent
Start script : /usr/sbin/nologin
Groups       : lpadmin

User         : redsocks
Home folder  : /var/run/redsocks
Start script : /usr/sbin/nologin
Groups       : redsocks

User         : _gophish
Home folder  : /var/lib/gophish
Start script : /usr/sbin/nologin
Groups       : _gophish

User         : iodine
Home folder  : /run/iodine
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : miredo
Home folder  : /var/run/miredo
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : statd
Home folder  : /var/lib/nfs
Start script : /usr/sbin/nologin
Groups       : nogroup

User         : redis
Home folder  : /var/lib/redis
Start script : /usr/sbin/nologin
Groups       : redis

User         : postgres
Home folder  : /var/lib/postgresql
Start script : /bin/bash
Groups       : postgres
               ssl-cert

User         : mosquitto
Home folder  : /var/lib/mosquitto
Start script : /usr/sbin/nologin
Groups       : mosquitto

User         : inetsim
Home folder  : /var/lib/inetsim
Start script : /usr/sbin/nologin
Groups       : inetsim

User         : _gvm
Home folder  : /var/lib/openvas
Start script : /usr/sbin/nologin
Groups       : _gvm
               redis


----------[ Domain Accounts ]----------

"
"97993","","","None","192.168.2.109","tcp","0","OS Identification and Installed Software Enumeration over SSH v2 (Using New SSH Library)","Information about the remote host can be disclosed via an
authenticated session.","Nessus was able to login to the remote host using SSH or local
commands and extract the list of installed packages.","n/a","","
Nessus can run commands on localhost to check if patches are applied.

The output of ""uname -a"" is :
Linux kali 6.11.2-amd64 #1 SMP PREEMPT_DYNAMIC Kali 6.11.2-1kali1 (2024-10-15) x86_64 GNU/Linux

Local checks have been enabled for this host.
The remote Debian system is :
kali-rolling

This is a Kali Linux system

OS Security Patch Assessment is available for this host.
Runtime : 3.618579 seconds
"
"110095","","","None","192.168.2.109","tcp","0","Target Credential Issues by Authentication Protocol - No Issues Found","Nessus was able to log in to the remote host using the provided
credentials. No issues were reported with access, privilege, or
intermittent failure.","Valid credentials were provided for an authentication protocol on the
remote target and Nessus did not log any subsequent errors or failures
for the authentication protocol.

When possible, Nessus tracks errors or failures related to otherwise
valid credentials in order to highlight issues that may result in
incomplete scan results or limited scan coverage. The types of issues
that are tracked include errors that indicate that the account used
for scanning did not have sufficient permissions for a particular
check, intermittent protocol failures which are unexpected after the
protocol has been negotiated successfully earlier in the scan, and
intermittent authentication failures which are unexpected after a
credential set has been accepted as valid earlier in the scan. This
plugin reports when none of the above issues have been logged during
the course of the scan for at least one authenticated protocol. See
plugin output for details, including protocol, port, and account.

Please note the following :

- This plugin reports per protocol, so it is possible for
  issues to be encountered for one protocol and not another.
  For example, authentication to the SSH service on the
  remote target may have consistently succeeded with no
  privilege errors encountered, while connections to the SMB
  service on the remote target may have failed
  intermittently.

- Resolving logged issues for all available authentication
  protocols may improve scan coverage, but the value of
  resolving each issue for a particular protocol may vary
  from target to target depending upon what data (if any) is
  gathered from the target via that protocol and what
  particular check failed. For example, consistently
  successful checks via SSH are more critical for Linux
  targets than for Windows targets, and likewise
  consistently successful checks via SMB are more critical
  for Windows targets than for Linux targets.","n/a","","Nessus was able to execute commands locally with sufficient privileges
for all planned checks.

"
